Group,Category,X,Y,AverageSize,AverageDeviation,PlaneSize
15,mutant_hpo,20.3,18.1,45.32251142,6.065,2105.29935
15,mutant_hpo,13.4,15.7,45.32251142,6.065,2105.29935
15,mutant_hpo,5.28,17.5,45.32251142,6.065,2105.29935
16,mutant_hpo,-5.51,12.3,49.00112608,5.661,2187.11205
16,mutant_hpo,-2.63,0.318,49.00112608,5.661,2187.11205
16,mutant_hpo,-14.9,20.8,49.00112608,5.661,2187.11205
16,mutant_hpo,-20.6,15.2,49.00112608,5.661,2187.11205
16,mutant_hpo,-27.1,9.41,49.00112608,5.661,2187.11205
16,mutant_hpo,-27,-2.87,49.00112608,5.661,2187.11205
16,mutant_hpo,-29.6,-10.4,49.00112608,5.661,2187.11205
16,mutant_hpo,-17.7,-12.9,49.00112608,5.661,2187.11205
16,mutant_hpo,-12.3,-5.95,49.00112608,5.661,2187.11205
16,mutant_hpo,-13.3,-18.5,49.00112608,5.661,2187.11205
16,mutant_hpo,-4.59,-15,49.00112608,5.661,2187.11205
16,mutant_hpo,-0.199,-20.6,49.00112608,5.661,2187.11205
16,mutant_hpo,3.32,-12.6,49.00112608,5.661,2187.11205
16,mutant_hpo,6.65,-20.8,49.00112608,5.661,2187.11205
16,mutant_hpo,10.3,-17.7,49.00112608,5.661,2187.11205
16,mutant_hpo,18.4,-16.9,49.00112608,5.661,2187.11205
16,mutant_hpo,26.4,-15.7,49.00112608,5.661,2187.11205
16,mutant_hpo,21.9,-8.98,49.00112608,5.661,2187.11205
16,mutant_hpo,29.1,-3.17,49.00112608,5.661,2187.11205
16,mutant_hpo,21.9,2.1,49.00112608,5.661,2187.11205
16,mutant_hpo,22.5,6.94,49.00112608,5.661,2187.11205
16,mutant_hpo,4.19,14.6,49.00112608,5.661,2187.11205
16,mutant_hpo,9.01,17.5,49.00112608,5.661,2187.11205
16,mutant_hpo,13.3,-7.57,49.00112608,5.661,2187.11205
17,mutant_hpo,-6.94,15.6,58.46074242,7.314,2330.68855
17,mutant_hpo,-3.09,8.2,58.46074242,7.314,2330.68855
17,mutant_hpo,-12.4,10.9,58.46074242,7.314,2330.68855
17,mutant_hpo,-13.6,16.6,58.46074242,7.314,2330.68855
17,mutant_hpo,-20.5,17,58.46074242,7.314,2330.68855
17,mutant_hpo,-27.9,14.2,58.46074242,7.314,2330.68855
17,mutant_hpo,-30.8,8.14,58.46074242,7.314,2330.68855
17,mutant_hpo,-29.1,-1.1,58.46074242,7.314,2330.68855
17,mutant_hpo,-36.7,-6.43,58.46074242,7.314,2330.68855
17,mutant_hpo,-28.4,-12.2,58.46074242,7.314,2330.68855
17,mutant_hpo,-15,-6.28,58.46074242,7.314,2330.68855
17,mutant_hpo,-16.9,-13,58.46074242,7.314,2330.68855
17,mutant_hpo,-7.19,-16.3,58.46074242,7.314,2330.68855
17,mutant_hpo,-4.38,-11.5,58.46074242,7.314,2330.68855
17,mutant_hpo,6.07,-16.1,58.46074242,7.314,2330.68855
17,mutant_hpo,14.1,-17.3,58.46074242,7.314,2330.68855
17,mutant_hpo,17.8,-7.82,58.46074242,7.314,2330.68855
17,mutant_hpo,31.6,-8.63,58.46074242,7.314,2330.68855
17,mutant_hpo,28.8,2.44,58.46074242,7.314,2330.68855
17,mutant_hpo,33.7,11.1,58.46074242,7.314,2330.68855
17,mutant_hpo,23.4,15.2,58.46074242,7.314,2330.68855
17,mutant_hpo,15.8,11,58.46074242,7.314,2330.68855
17,mutant_hpo,5.94,15.6,58.46074242,7.314,2330.68855
17,mutant_hpo,7.31,9.2,58.46074242,7.314,2330.68855
17,mutant_hpo,7.61,-1.24,58.46074242,7.314,2330.68855
3,mutant_inr,-0.87,11.9,39.4202665,1.381,1416.768
3,mutant_inr,-1.3,9.3,39.4202665,1.381,1416.768
3,mutant_inr,-7.79,10.9,39.4202665,1.381,1416.768
3,mutant_inr,9.15,14.2,39.4202665,1.381,1416.768
3,mutant_inr,9.08,6.05,39.4202665,1.381,1416.768
3,mutant_inr,5.88,1.04,39.4202665,1.381,1416.768
3,mutant_inr,16,0.901,39.4202665,1.381,1416.768
3,mutant_inr,21.4,5.72,39.4202665,1.381,1416.768
3,mutant_inr,20.1,-7.7,39.4202665,1.381,1416.768
3,mutant_inr,11.9,-12.5,39.4202665,1.381,1416.768
3,mutant_inr,4.43,-12.6,39.4202665,1.381,1416.768
3,mutant_inr,5.41,-5.55,39.4202665,1.381,1416.768
3,mutant_inr,-0.69,-17.3,39.4202665,1.381,1416.768
3,mutant_inr,-4.64,-9.38,39.4202665,1.381,1416.768
3,mutant_inr,-5.14,-2.17,39.4202665,1.381,1416.768
3,mutant_inr,-9.38,-16.4,39.4202665,1.381,1416.768
3,mutant_inr,-12,-9.47,39.4202665,1.381,1416.768
3,mutant_inr,-19.2,-8.7,39.4202665,1.381,1416.768
3,mutant_inr,-16.7,3.81,39.4202665,1.381,1416.768
4,mutant_inr,-6.64,10.1,34.99998383,2.291,1486.59375
4,mutant_inr,-7.62,3.26,34.99998383,2.291,1486.59375
4,mutant_inr,2.53,16,34.99998383,2.291,1486.59375
4,mutant_inr,2.92,3.16,34.99998383,2.291,1486.59375
4,mutant_inr,14.2,13.9,34.99998383,2.291,1486.59375
4,mutant_inr,18.1,8.73,34.99998383,2.291,1486.59375
4,mutant_inr,12.2,4.07,34.99998383,2.291,1486.59375
4,mutant_inr,19,2.14,34.99998383,2.291,1486.59375
4,mutant_inr,17.1,-1.96,34.99998383,2.291,1486.59375
4,mutant_inr,10.8,-2.06,34.99998383,2.291,1486.59375
4,mutant_inr,9.56,-8.81,34.99998383,2.291,1486.59375
4,mutant_inr,6.76,-15.1,34.99998383,2.291,1486.59375
4,mutant_inr,-0.672,-16.7,34.99998383,2.291,1486.59375
4,mutant_inr,-0.188,-7.82,34.99998383,2.291,1486.59375
4,mutant_inr,-6.75,-13,34.99998383,2.291,1486.59375
4,mutant_inr,-14.2,-15.3,34.99998383,2.291,1486.59375
4,mutant_inr,-13.3,-8.78,34.99998383,2.291,1486.59375
4,mutant_inr,-14.3,-0.783,34.99998383,2.291,1486.59375
4,mutant_inr,-21.1,-1.52,34.99998383,2.291,1486.59375
6,mutant_inr,-1.99,17.7,41.07431383,6.353,1550.69685
6,mutant_inr,-0.39,10.2,41.07431383,6.353,1550.69685
6,mutant_inr,-15,13.6,41.07431383,6.353,1550.69685
6,mutant_inr,-16.9,6.54,41.07431383,6.353,1550.69685
6,mutant_inr,-17.8,-1.67,41.07431383,6.353,1550.69685
6,mutant_inr,-19.1,-10.3,41.07431383,6.353,1550.69685
6,mutant_inr,-7.81,-6.96,41.07431383,6.353,1550.69685
6,mutant_inr,-11.3,-14.3,41.07431383,6.353,1550.69685
6,mutant_inr,-3.77,-19.1,41.07431383,6.353,1550.69685
6,mutant_inr,-0.624,-10.9,41.07431383,6.353,1550.69685
6,mutant_inr,7.59,-18.9,41.07431383,6.353,1550.69685
6,mutant_inr,15.3,-13.2,41.07431383,6.353,1550.69685
6,mutant_inr,13.8,-5.01,41.07431383,6.353,1550.69685
6,mutant_inr,20.8,-2.64,41.07431383,6.353,1550.69685
6,mutant_inr,15.4,3.62,41.07431383,6.353,1550.69685
6,mutant_inr,2.95,2.92,41.07431383,6.353,1550.69685
6,mutant_inr,15.3,12.7,41.07431383,6.353,1550.69685
8,mutant_inr,-4.4,16.8,31.44946808,4.5,1441.26
8,mutant_inr,-5.02,8.25,31.44946808,4.5,1441.26
8,mutant_inr,-13.8,4.09,31.44946808,4.5,1441.26
8,mutant_inr,-1.99,-0.195,31.44946808,4.5,1441.26
8,mutant_inr,-18.5,-2.92,31.44946808,4.5,1441.26
8,mutant_inr,-9.12,-6.95,31.44946808,4.5,1441.26
8,mutant_inr,-12.7,-12.9,31.44946808,4.5,1441.26
8,mutant_inr,-2.95,-19,31.44946808,4.5,1441.26
8,mutant_inr,-0.131,-15.5,31.44946808,4.5,1441.26
8,mutant_inr,4.31,-11.6,31.44946808,4.5,1441.26
8,mutant_inr,12.7,-15.4,31.44946808,4.5,1441.26
8,mutant_inr,7.11,-5,31.44946808,4.5,1441.26
8,mutant_inr,18.2,-6.17,31.44946808,4.5,1441.26
8,mutant_inr,12.5,3.31,31.44946808,4.5,1441.26
8,mutant_inr,17.7,7.73,31.44946808,4.5,1441.26
8,mutant_inr,9.02,15.4,31.44946808,4.5,1441.26
8,mutant_inr,2.78,16.1,31.44946808,4.5,1441.26
10,mutant_inr,-7.53,10.3,38.45411467,2.846,1721.191
10,mutant_inr,-11.1,3.03,38.45411467,2.846,1721.191
10,mutant_inr,-18.3,7.88,38.45411467,2.846,1721.191
10,mutant_inr,-15.1,-2.33,38.45411467,2.846,1721.191
10,mutant_inr,-24.8,-8.76,38.45411467,2.846,1721.191
10,mutant_inr,-17.6,-14.4,38.45411467,2.846,1721.191
10,mutant_inr,-6.06,-6.83,38.45411467,2.846,1721.191
10,mutant_inr,-5.44,-17,38.45411467,2.846,1721.191
10,mutant_inr,9.37,-17.2,38.45411467,2.846,1721.191
10,mutant_inr,7.09,-10.8,38.45411467,2.846,1721.191
10,mutant_inr,13.4,-5.82,38.45411467,2.846,1721.191
10,mutant_inr,21.5,-10.8,38.45411467,2.846,1721.191
10,mutant_inr,21.9,2.12,38.45411467,2.846,1721.191
10,mutant_inr,10,1.26,38.45411467,2.846,1721.191
10,mutant_inr,11.4,6.38,38.45411467,2.846,1721.191
10,mutant_inr,11,11,38.45411467,2.846,1721.191
11,mutant_inr,-8.93,16.1,28.81810883,2.949,1362.9798
11,mutant_inr,-3.53,7.38,28.81810883,2.949,1362.9798
11,mutant_inr,-5.9,0.896,28.81810883,2.949,1362.9798
11,mutant_inr,-14.4,4.48,28.81810883,2.949,1362.9798
11,mutant_inr,-17.8,-1.31,28.81810883,2.949,1362.9798
11,mutant_inr,-5.82,-3.1,28.81810883,2.949,1362.9798
11,mutant_inr,-15.8,-9.45,28.81810883,2.949,1362.9798
11,mutant_inr,-4.49,-8.62,28.81810883,2.949,1362.9798
11,mutant_inr,-10.8,-15.9,28.81810883,2.949,1362.9798
11,mutant_inr,0.784,-16.3,28.81810883,2.949,1362.9798
11,mutant_inr,8.17,-15.8,28.81810883,2.949,1362.9798
11,mutant_inr,11.9,-10,28.81810883,2.949,1362.9798
11,mutant_inr,6.8,-3.1,28.81810883,2.949,1362.9798
11,mutant_inr,19.8,-6.55,28.81810883,2.949,1362.9798
11,mutant_inr,18.2,1.45,28.81810883,2.949,1362.9798
11,mutant_inr,13.3,6.96,28.81810883,2.949,1362.9798
11,mutant_inr,12,11.8,28.81810883,2.949,1362.9798
11,mutant_inr,8.23,16.5,28.81810883,2.949,1362.9798
12,mutant_inr,-1.19,15.1,33.08458383,6.919,1376.8272
12,mutant_inr,-7.4,8.89,33.08458383,6.919,1376.8272
12,mutant_inr,-5.86,2.04,33.08458383,6.919,1376.8272
12,mutant_inr,3.77,2.38,33.08458383,6.919,1376.8272
12,mutant_inr,-13.2,-1.24,33.08458383,6.919,1376.8272
12,mutant_inr,-20.2,-6.9,33.08458383,6.919,1376.8272
12,mutant_inr,-13.6,-14.8,33.08458383,6.919,1376.8272
12,mutant_inr,-7.14,-12.2,33.08458383,6.919,1376.8272
12,mutant_inr,-0.121,-17,33.08458383,6.919,1376.8272
12,mutant_inr,1.08,-6.04,33.08458383,6.919,1376.8272
12,mutant_inr,7.53,-15.2,33.08458383,6.919,1376.8272
12,mutant_inr,15,-12.5,33.08458383,6.919,1376.8272
12,mutant_inr,14.4,-5.33,33.08458383,6.919,1376.8272
12,mutant_inr,15.9,2.02,33.08458383,6.919,1376.8272
12,mutant_inr,14.1,7.81,33.08458383,6.919,1376.8272
12,mutant_inr,13.1,14.2,33.08458383,6.919,1376.8272
13,mutant_inr,1.8,10.3,35.229701,2.48,1640.9169
13,mutant_inr,-5.05,2.39,35.229701,2.48,1640.9169
13,mutant_inr,-14.1,2.56,35.229701,2.48,1640.9169
13,mutant_inr,-15.6,13.6,35.229701,2.48,1640.9169
13,mutant_inr,-19.5,4.82,35.229701,2.48,1640.9169
13,mutant_inr,-24.3,-1.47,35.229701,2.48,1640.9169
13,mutant_inr,-11.1,-7.13,35.229701,2.48,1640.9169
13,mutant_inr,-2.64,-7.54,35.229701,2.48,1640.9169
13,mutant_inr,-1.68,-16.4,35.229701,2.48,1640.9169
13,mutant_inr,6.97,-7.93,35.229701,2.48,1640.9169
13,mutant_inr,8.05,-17.1,35.229701,2.48,1640.9169
13,mutant_inr,17.8,-17.7,35.229701,2.48,1640.9169
13,mutant_inr,20.9,-6.44,35.229701,2.48,1640.9169
13,mutant_inr,13.3,-1.97,35.229701,2.48,1640.9169
13,mutant_inr,22.1,8.92,35.229701,2.48,1640.9169
13,mutant_inr,16.6,16.4,35.229701,2.48,1640.9169
13,mutant_inr,8.9,17,35.229701,2.48,1640.9169
14,mutant_inr,-5.69,13.4,40.88213275,7.553,1255.00305
14,mutant_inr,-13.7,9.25,40.88213275,7.553,1255.00305
14,mutant_inr,-19.5,4.38,40.88213275,7.553,1255.00305
14,mutant_inr,-21.7,-4.94,40.88213275,7.553,1255.00305
14,mutant_inr,-14.6,-2.86,40.88213275,7.553,1255.00305
14,mutant_inr,-4.18,-1.28,40.88213275,7.553,1255.00305
14,mutant_inr,-13.7,-13.3,40.88213275,7.553,1255.00305
14,mutant_inr,-5.46,-12.8,40.88213275,7.553,1255.00305
14,mutant_inr,3.72,-12.6,40.88213275,7.553,1255.00305
14,mutant_inr,11.6,-14.7,40.88213275,7.553,1255.00305
14,mutant_inr,14.2,-6.02,40.88213275,7.553,1255.00305
14,mutant_inr,22.8,-4.83,40.88213275,7.553,1255.00305
14,mutant_inr,15.7,5.2,40.88213275,7.553,1255.00305
14,mutant_inr,18.8,8.78,40.88213275,7.553,1255.00305
14,mutant_inr,9.06,13.8,40.88213275,7.553,1255.00305
14,mutant_inr,2.67,6.28,40.88213275,7.553,1255.00305
15,mutant_inr,0.424,10.1,27.92152108,4.287,1017.66615
15,mutant_inr,-11.5,9.03,27.92152108,4.287,1017.66615
15,mutant_inr,-11.3,3.78,27.92152108,4.287,1017.66615
15,mutant_inr,-11.2,-0.32,27.92152108,4.287,1017.66615
15,mutant_inr,-22.5,2.5,27.92152108,4.287,1017.66615
15,mutant_inr,-21.9,-2.63,27.92152108,4.287,1017.66615
15,mutant_inr,-22.3,-6.85,27.92152108,4.287,1017.66615
15,mutant_inr,-11,-6.73,27.92152108,4.287,1017.66615
15,mutant_inr,-2.02,-9.42,27.92152108,4.287,1017.66615
15,mutant_inr,0.313,-3.78,27.92152108,4.287,1017.66615
15,mutant_inr,9.73,-7.75,27.92152108,4.287,1017.66615
15,mutant_inr,19.2,-7.11,27.92152108,4.287,1017.66615
15,mutant_inr,23.7,-4.16,27.92152108,4.287,1017.66615
15,mutant_inr,24.4,0.0641,27.92152108,4.287,1017.66615
15,mutant_inr,22.7,2.5,27.92152108,4.287,1017.66615
15,mutant_inr,19.8,6.09,27.92152108,4.287,1017.66615
15,mutant_inr,5.11,6.73,27.92152108,4.287,1017.66615
15,mutant_inr,6.23,3.65,27.92152108,4.287,1017.66615
15,mutant_inr,2.62,0.833,27.92152108,4.287,1017.66615
16,mutant_inr,-0.986,22.8,28.67932083,3.689,979.9155
16,mutant_inr,-4.4,10.4,28.67932083,3.689,979.9155
16,mutant_inr,-9.22,19.4,28.67932083,3.689,979.9155
16,mutant_inr,-15.7,13.8,28.67932083,3.689,979.9155
16,mutant_inr,-25,9.28,28.67932083,3.689,979.9155
16,mutant_inr,-26.8,-1.7,28.67932083,3.689,979.9155
16,mutant_inr,-19.3,-7.43,28.67932083,3.689,979.9155
16,mutant_inr,-9.9,-6.12,28.67932083,3.689,979.9155
16,mutant_inr,-9.96,1.54,28.67932083,3.689,979.9155
16,mutant_inr,0.754,-7.08,28.67932083,3.689,979.9155
16,mutant_inr,12.9,-7.04,28.67932083,3.689,979.9155
16,mutant_inr,7.94,0.875,28.67932083,3.689,979.9155
16,mutant_inr,22.9,-3.39,28.67932083,3.689,979.9155
16,mutant_inr,26.1,1.85,28.67932083,3.689,979.9155
16,mutant_inr,16,8.39,28.67932083,3.689,979.9155
16,mutant_inr,8.74,12,28.67932083,3.689,979.9155
16,mutant_inr,7.47,21.3,28.67932083,3.689,979.9155
16,mutant_inr,17.1,24.5,28.67932083,3.689,979.9155
16,mutant_inr,19.4,15.3,28.67932083,3.689,979.9155
17,mutant_inr,1.78,19.5,29.1563915,5.433,1461.5915
17,mutant_inr,-1.72,11.1,29.1563915,5.433,1461.5915
17,mutant_inr,-2.53,2.79,29.1563915,5.433,1461.5915
17,mutant_inr,-6.63,-1.97,29.1563915,5.433,1461.5915
17,mutant_inr,-11.5,-5.03,29.1563915,5.433,1461.5915
17,mutant_inr,-17.8,-5.33,29.1563915,5.433,1461.5915
17,mutant_inr,-5.31,-15.1,29.1563915,5.433,1461.5915
17,mutant_inr,-2.93,-9.84,29.1563915,5.433,1461.5915
17,mutant_inr,0.264,-4.43,29.1563915,5.433,1461.5915
17,mutant_inr,5.81,-18.7,29.1563915,5.433,1461.5915
17,mutant_inr,6.86,-8.6,29.1563915,5.433,1461.5915
17,mutant_inr,5.68,5.49,29.1563915,5.433,1461.5915
17,mutant_inr,8.05,15.8,29.1563915,5.433,1461.5915
17,mutant_inr,14.1,13,29.1563915,5.433,1461.5915
17,mutant_inr,18,3.31,29.1563915,5.433,1461.5915
17,mutant_inr,15.2,-3.94,29.1563915,5.433,1461.5915
1,mutant_n,-15.5,14,36.62120508,4.945,1625.61725
1,mutant_n,-13.4,9.95,36.62120508,4.945,1625.61725
1,mutant_n,-6.35,4.51,36.62120508,4.945,1625.61725
1,mutant_n,-21,1.77,36.62120508,4.945,1625.61725
1,mutant_n,-15.1,4.03,36.62120508,4.945,1625.61725
1,mutant_n,-16.8,-6.67,36.62120508,4.945,1625.61725
1,mutant_n,-6.3,-3.66,36.62120508,4.945,1625.61725
1,mutant_n,-5.93,-10.1,36.62120508,4.945,1625.61725
1,mutant_n,-7.09,-13.8,36.62120508,4.945,1625.61725
1,mutant_n,5.02,-16,36.62120508,4.945,1625.61725
1,mutant_n,5.7,-10.4,36.62120508,4.945,1625.61725
1,mutant_n,14.3,-9.93,36.62120508,4.945,1625.61725
1,mutant_n,11.8,-2.92,36.62120508,4.945,1625.61725
1,mutant_n,18.5,-0.686,36.62120508,4.945,1625.61725
1,mutant_n,17.8,6.72,36.62120508,4.945,1625.61725
1,mutant_n,12.7,13.1,36.62120508,4.945,1625.61725
1,mutant_n,7.19,16.1,36.62120508,4.945,1625.61725
2,mutant_n,-3.13,11.5,36.51928592,4.471,1297.0555
2,mutant_n,-6.01,5.21,36.51928592,4.471,1297.0555
2,mutant_n,-0.374,-1.6,36.51928592,4.471,1297.0555
2,mutant_n,-18.3,6.92,36.51928592,4.471,1297.0555
2,mutant_n,-16.2,-1.08,36.51928592,4.471,1297.0555
2,mutant_n,-11.4,-11,36.51928592,4.471,1297.0555
2,mutant_n,-5.02,-15.4,36.51928592,4.471,1297.0555
2,mutant_n,2.91,-17.6,36.51928592,4.471,1297.0555
2,mutant_n,4.18,-10,36.51928592,4.471,1297.0555
2,mutant_n,12.1,-12.7,36.51928592,4.471,1297.0555
2,mutant_n,15.6,-5.37,36.51928592,4.471,1297.0555
2,mutant_n,19.2,1.83,36.51928592,4.471,1297.0555
2,mutant_n,19.3,9.04,36.51928592,4.471,1297.0555
2,mutant_n,18.3,14.2,36.51928592,4.471,1297.0555
2,mutant_n,14.8,19.7,36.51928592,4.471,1297.0555
3,mutant_n,-5.79,12.1,28.70115692,4.825,1218.5712
3,mutant_n,-16.7,-2.84,28.70115692,4.825,1218.5712
3,mutant_n,-15.1,-8.16,28.70115692,4.825,1218.5712
3,mutant_n,-12.4,-12.6,28.70115692,4.825,1218.5712
3,mutant_n,-7.32,-16,28.70115692,4.825,1218.5712
3,mutant_n,-1.05,-16.8,28.70115692,4.825,1218.5712
3,mutant_n,-0.766,-7.69,28.70115692,4.825,1218.5712
3,mutant_n,8.75,-12.9,28.70115692,4.825,1218.5712
3,mutant_n,14,-4.92,28.70115692,4.825,1218.5712
3,mutant_n,8.23,8.23,28.70115692,4.825,1218.5712
3,mutant_n,18.5,4.77,28.70115692,4.825,1218.5712
3,mutant_n,13.2,11.1,28.70115692,4.825,1218.5712
3,mutant_n,8.8,12.4,28.70115692,4.825,1218.5712
3,mutant_n,5.84,15.7,28.70115692,4.825,1218.5712
4,mutant_n,6.77,10.2,28.36303125,3.709,1274.1806
4,mutant_n,15.8,9.74,28.36303125,3.709,1274.1806
4,mutant_n,20,5.47,28.36303125,3.709,1274.1806
4,mutant_n,10.8,1.5,28.36303125,3.709,1274.1806
4,mutant_n,20.5,-6.34,28.36303125,3.709,1274.1806
4,mutant_n,13.8,-12,28.36303125,3.709,1274.1806
4,mutant_n,-0.945,-14.8,28.36303125,3.709,1274.1806
4,mutant_n,-1.14,-7.96,28.36303125,3.709,1274.1806
4,mutant_n,-8.96,-11.2,28.36303125,3.709,1274.1806
5,mutant_n,13,8.53,26.15487858,6.465,1280.60975
5,mutant_n,19.2,6.67,26.15487858,6.465,1280.60975
5,mutant_n,16.3,1.16,26.15487858,6.465,1280.60975
5,mutant_n,18.8,-8.8,26.15487858,6.465,1280.60975
5,mutant_n,10.2,-6.48,26.15487858,6.465,1280.60975
5,mutant_n,13.5,-14.4,26.15487858,6.465,1280.60975
5,mutant_n,7.8,-18.6,26.15487858,6.465,1280.60975
5,mutant_n,3.34,-13.5,26.15487858,6.465,1280.60975
5,mutant_n,-4.8,-16.5,26.15487858,6.465,1280.60975
5,mutant_n,-10.4,-11.7,26.15487858,6.465,1280.60975
5,mutant_n,-14.8,-8.78,26.15487858,6.465,1280.60975
5,mutant_n,-17.4,-2.92,26.15487858,6.465,1280.60975
5,mutant_n,-2.79,-3.7,26.15487858,6.465,1280.60975
5,mutant_n,-6.98,4.02,26.15487858,6.465,1280.60975
6,mutant_n,0.158,16.1,31.52433092,6.57,1330.6221
6,mutant_n,4.75,12.4,31.52433092,6.57,1330.6221
6,mutant_n,2.24,7.14,31.52433092,6.57,1330.6221
6,mutant_n,14.6,9.38,31.52433092,6.57,1330.6221
6,mutant_n,18.9,2.57,31.52433092,6.57,1330.6221
6,mutant_n,5.56,-0.452,31.52433092,6.57,1330.6221
6,mutant_n,17.3,-7.86,31.52433092,6.57,1330.6221
6,mutant_n,8.03,-17.3,31.52433092,6.57,1330.6221
6,mutant_n,-4.28,-16.4,31.52433092,6.57,1330.6221
6,mutant_n,-8.07,-7.81,31.52433092,6.57,1330.6221
6,mutant_n,-14.6,-12.3,31.52433092,6.57,1330.6221
6,mutant_n,-20,-7.29,31.52433092,6.57,1330.6221
6,mutant_n,-20.7,-1.67,31.52433092,6.57,1330.6221
9,mutant_n,-12.5,20.9,32.16846267,7.246,1704.1722
9,mutant_n,-16.2,10.9,32.16846267,7.246,1704.1722
9,mutant_n,-18.8,5.36,32.16846267,7.246,1704.1722
9,mutant_n,-17.1,-4.09,32.16846267,7.246,1704.1722
9,mutant_n,-10,-9.29,32.16846267,7.246,1704.1722
9,mutant_n,-1.84,-14.4,32.16846267,7.246,1704.1722
9,mutant_n,6.24,-14.9,32.16846267,7.246,1704.1722
9,mutant_n,13.4,-14.5,32.16846267,7.246,1704.1722
9,mutant_n,17.4,-8.72,32.16846267,7.246,1704.1722
9,mutant_n,21.1,1.5,32.16846267,7.246,1704.1722
9,mutant_n,19.5,10.8,32.16846267,7.246,1704.1722
9,mutant_n,15.9,17.2,32.16846267,7.246,1704.1722
9,mutant_n,5.29,22,32.16846267,7.246,1704.1722
10,mutant_n,-2.5,17.6,28.52139192,1.995,1373.63225
10,mutant_n,-3.14,5.41,28.52139192,1.995,1373.63225
10,mutant_n,-6.39,11,28.52139192,1.995,1373.63225
10,mutant_n,-12,15.5,28.52139192,1.995,1373.63225
10,mutant_n,-18.8,9.43,28.52139192,1.995,1373.63225
10,mutant_n,-20,-0.157,28.52139192,1.995,1373.63225
10,mutant_n,-14.3,-0.409,28.52139192,1.995,1373.63225
10,mutant_n,-18.9,-9.97,28.52139192,1.995,1373.63225
10,mutant_n,-9.2,-16.5,28.52139192,1.995,1373.63225
10,mutant_n,-4,-11.4,28.52139192,1.995,1373.63225
10,mutant_n,-5.94,-5.49,28.52139192,1.995,1373.63225
10,mutant_n,7.1,-15,28.52139192,1.995,1373.63225
10,mutant_n,9.45,-9.15,28.52139192,1.995,1373.63225
10,mutant_n,4.51,0.714,28.52139192,1.995,1373.63225
10,mutant_n,5.73,15.4,28.52139192,1.995,1373.63225
10,mutant_n,15.5,9.41,28.52139192,1.995,1373.63225
10,mutant_n,17.3,3.94,28.52139192,1.995,1373.63225
10,mutant_n,19.5,-1.56,28.52139192,1.995,1373.63225
10,mutant_n,19.3,-7.17,28.52139192,1.995,1373.63225
11,mutant_n,-4.01,14.2,32.77732175,6.131,1163.89595
11,mutant_n,-10.3,10.7,32.77732175,6.131,1163.89595
11,mutant_n,-15,5.13,32.77732175,6.131,1163.89595
11,mutant_n,-10.1,3.71,32.77732175,6.131,1163.89595
11,mutant_n,-13.5,-7.83,32.77732175,6.131,1163.89595
11,mutant_n,-5.75,-6.66,32.77732175,6.131,1163.89595
11,mutant_n,-4.61,-14.6,32.77732175,6.131,1163.89595
11,mutant_n,4.91,-4.74,32.77732175,6.131,1163.89595
11,mutant_n,6.77,-11.6,32.77732175,6.131,1163.89595
11,mutant_n,6.77,-16,32.77732175,6.131,1163.89595
11,mutant_n,15.3,-11.4,32.77732175,6.131,1163.89595
11,mutant_n,17.6,-6.83,32.77732175,6.131,1163.89595
11,mutant_n,18.6,1.62,32.77732175,6.131,1163.89595
11,mutant_n,11.6,10.5,32.77732175,6.131,1163.89595
11,mutant_n,4.48,12.6,32.77732175,6.131,1163.89595
